Wavelength,Reflectance,Transmittance
1312,0.383499273,0.521707511
1313,0.38323848,0.521612504
1314,0.383007285,0.521325595
1315,0.382710496,0.521040772
1316,0.38237912,0.521201061
1317,0.382063686,0.52096825
1318,0.381724857,0.520054534
1319,0.381376278,0.519791
1320,0.381042598,0.520120115
1321,0.38069058,0.519890501
1322,0.380303457,0.519405024
1323,0.379924735,0.519243806
1324,0.379569908,0.519063349
1325,0.379178747,0.518751036
1326,0.378760852,0.518586851
1327,0.378341839,0.518454259
1328,0.377921733,0.518193973
1329,0.377474611,0.517875297
1330,0.376987934,0.51767565
1331,0.376533378,0.517458902
1332,0.376104443,0.516999943
1333,0.375631607,0.516685651
1334,0.375153552,0.516332161
1335,0.374681565,0.516148869
1336,0.374210399,0.515740724
1337,0.373712192,0.515123209
1338,0.373226109,0.514719683
1339,0.37277266,0.514386294
1340,0.372286683,0.514009738
1341,0.371759324,0.513758621
1342,0.371269754,0.513281735
1343,0.37080422,0.512447674
1344,0.370315137,0.512148869
1345,0.3698105,0.512155304
1346,0.36933628,0.51183074
1347,0.368865012,0.511603106
1348,0.368398084,0.511436131
1349,0.367957689,0.51105499
1350,0.367507272,0.510707321
1351,0.36703809,0.510483231
1352,0.36658869,0.510380682
1353,0.366168591,0.510414774
1354,0.365724443,0.510101213
1355,0.365278397,0.509664231
1356,0.364820291,0.509412351
1357,0.364354922,0.509059544
1358,0.363869353,0.508538995
1359,0.363380154,0.507996552
1360,0.362859938,0.507683724
1361,0.362348211,0.507603105
1362,0.361836577,0.507087353
1363,0.36125952,0.50663839
1364,0.360661183,0.506526035
1365,0.360045022,0.506162997
1366,0.35939143,0.505446892
