Datum,n_obs,observed,n_pred,predicted,risingTime,fallingTime,year,station_id,station_name
LLS,19,-0.6161578947368421,19,-0.6042209560986862,6.05263157894737,-6.10526315789474,1984,8651370,Duck
LLA,1,-0.691,1,-0.8120844819468508,6,-6,1984,8651370,Duck
LOT,1,-0.92,NA,NA,NA,NA,1984,8651370,Duck
HOT,1,1.211,NA,NA,NA,NA,1985,8651370,Duck
HHA,1,0.939,1,0.9112771404279176,6,-7,1985,8651370,Duck
HHS,21,0.6471428571428571,21,0.6514857052604202,6.42857142857143,-6.52380952380952,1985,8651370,Duck
HH,331,0.5051631419939577,331,0.4993783424252906,6.42296072507553,-6.45921450151057,1985,8651370,Duck
LH,352,0.31386363636363634,352,0.30568020788857186,5.89772727272727,-6.05397727272727,1985,8651370,Duck
MSL,8760,-0.04969703196346915,8760,-0.05820377857841322,NA,NA,1985,8651370,Duck
HL,353,-0.4986373937677054,353,-0.5059327185350625,6.24929178470255,-6.04249291784703,1985,8651370,Duck
LL,330,-0.5408090909090909,330,-0.5497797560264388,6.28571428571429,-6.28267477203647,1985,8651370,Duck
LLS,22,-0.6581818181818182,22,-0.6780825573076568,6.04545454545455,-6.18181818181818,1985,8651370,Duck
LLA,1,-0.99,1,-0.9154380982969474,6,-7,1985,8651370,Duck
LOT,1,-1.097,NA,NA,NA,NA,1985,8651370,Duck
HOT,1,1.04,NA,NA,NA,NA,1986,8651370,Duck
HHA,1,0.927,1,0.901125984145477,7,-6,1986,8651370,Duck
HHS,24,0.722375,24,0.6928811396707166,6.5,-6.375,1986,8651370,Duck
MSL,8568,-0.02839915966386468,8760,-0.03517520279124234,NA,NA,1986,8651370,Duck
LLA,1,-0.926,1,-0.7558151672760084,6,-7,1986,8651370,Duck
LOT,1,-1.222,NA,NA,NA,NA,1986,8651370,Duck
HOT,1,1.195,NA,NA,NA,NA,1987,8651370,Duck
HHA,1,0.83,1,0.8754281153999228,6,-6,1987,8651370,Duck
MSL,8108,0.02475937345831281,8760,0.02415344495453384,NA,NA,1987,8651370,Duck
LLA,1,-0.609,1,-0.6992963815934885,6,-6,1987,8651370,Duck
LOT,1,-0.911,NA,NA,NA,NA,1987,8651370,Duck
HOT,1,1.47,NA,NA,NA,NA,1988,8651370,Duck
HHA,1,0.726,1,0.7903211429437976,7,-6,1988,8651370,Duck
MSL,8668,-0.0835256114443938,8784,-0.08452847557144597,NA,NA,1988,8651370,Duck
LLA,1,-0.889,1,-0.7954718766350687,6,-7,1988,8651370,Duck
LOT,1,-1.036,NA,NA,NA,NA,1988,8651370,Duck
HOT,1,1.269,NA,NA,NA,NA,1989,8651370,Duck
HHA,1,0.79,1,0.8887301918876662,7,-6,1989,8651370,Duck
HHS,23,0.6597826086956522,23,0.6481044739501206,6.43478260869565,-6.39130434782609,1989,8651370,Duck
MSL,8669,-0.04505387011189326,8760,-0.05820893346623411,NA,NA,1989,8651370,Duck
LLA,1,-0.566,1,-0.8358062229555309,6,-6,1989,8651370,Duck
LLS,20,-0.65485,20,-0.6624250857711791,6.15,-6.25,1989,8651370,Duck
LOT,1,-1.072,NA,NA,NA,NA,1989,8651370,Duck
HOT,1,1.144,NA,NA,NA,NA,1990,8651370,Duck
HHA,1,0.802,1,0.8321265077842261,7,-6,1990,8651370,Duck
HHS,19,0.6212105263157894,19,0.6385333735144055,6.36842105263158,-6.47368421052632,1990,8651370,Duck
HH,333,0.5052282282282283,333,0.5097559735403059,6.42642642642643,-6.45045045045045,1990,8651370,Duck
LH,352,0.3143181818181818,352,0.31359541378066347,5.90598290598291,-6.05965909090909,1990,8651370,Duck
MSL,8760,-0.05583995433789803,8760,-0.05467176889626154,NA,NA,1990,8651370,Duck
HL,353,-0.5080396600566572,353,-0.5052157362719387,6.29178470254958,-6.00284090909091,1990,8651370,Duck
LL,329,-0.5517234042553191,329,-0.550724984292542,6.22492401215805,-6.33738601823708,1990,8651370,Duck
LLS,22,-0.7113181818181818,22,-0.687941831540194,6.13636363636364,-6.18181818181818,1990,8651370,Duck
LLA,1,-0.719,1,-0.9264808818930478,6,-7,1990,8651370,Duck
LOT,1,-1.06,NA,NA,NA,NA,1990,8651370,Duck
HOT,1,1.342,NA,NA,NA,NA,1991,8651370,Duck
HHA,1,0.882,1,0.8624517211649689,6,-7,1991,8651370,Duck
HHS,24,0.6865416666666667,24,0.7166223059256966,6.20833333333333,-6.625,1991,8651370,Duck
HH,328,0.5834237804878049,328,0.5828065401052928,6.39329268292683,-6.46951219512195,1991,8651370,Duck
LH,353,0.39331161473087817,353,0.3899469082984761,5.91193181818182,-6.06818181818182,1991,8651370,Duck
MSL,8760,0.02124429223744236,8760,0.01891060314969725,NA,NA,1991,8651370,Duck
HL,353,-0.43088951841359774,353,-0.435217705133722,6.29745042492918,-6.01699716713881,1991,8651370,Duck
LL,330,-0.4700151515151515,330,-0.47593748978846584,6.25757575757576,-6.27575757575758,1991,8651370,Duck
LLS,21,-0.6480952380952381,21,-0.6234321972442255,6.19047619047619,-6.28571428571429,1991,8651370,Duck
LLA,1,-0.825,1,-0.7544909072081182,6,-6,1991,8651370,Duck
LOT,1,-1.148,NA,NA,NA,NA,1991,8651370,Duck
HOT,1,1.336,NA,NA,NA,NA,1992,8651370,Duck
HHA,1,0.784,1,0.8339264688318726,6,-7,1992,8651370,Duck
HHS,24,0.6949583333333333,24,0.7028264770299458,6.45833333333333,-6.25,1992,8651370,Duck
HH,328,0.5693780487804878,328,0.5709589336125328,6.38414634146341,-6.46646341463415,1992,8651370,Duck
LH,354,0.3834717514124294,354,0.3840683805217784,5.92372881355932,-6.07344632768362,1992,8651370,Duck
MSL,8784,0.00834927140254934,8784,0.00780399802264534,NA,NA,1992,8651370,Duck
HL,354,-0.44789830508474576,354,-0.4483330007471413,6.35875706214689,-5.97457627118644,1992,8651370,Duck
LL,333,-0.487,333,-0.4894462746040393,6.17469879518072,-6.34036144578313,1992,8651370,Duck
LLS,20,-0.6826,20,-0.6123458301550766,6.05,-6.3,1992,8651370,Duck
LLA,1,-0.694,1,-0.7714111454419729,6,-6,1992,8651370,Duck
LOT,1,-1.063,NA,NA,NA,NA,1992,8651370,Duck
HOT,1,1.339,NA,NA,NA,NA,1993,8651370,Duck
HHA,1,0.818,1,0.928209004066625,6,-7,1993,8651370,Duck
HHS,21,0.7708571428571429,21,0.731047573099605,6.19047619047619,-6.33333333333333,1993,8651370,Duck
HH,331,0.5749818731117825,331,0.5655857617568194,6.35454545454545,-6.41389728096677,1993,8651370,Duck
LH,352,0.4175852272727273,352,0.405472208638126,5.95170454545455,-6.13352272727273,1993,8651370,Duck
MSL,8760,0.02345410958904122,8760,0.01139407214030445,NA,NA,1993,8651370,Duck
HL,353,-0.4381813031161473,353,-0.45013958429553913,6.29178470254957,-6.03399433427762,1993,8651370,Duck
LL,327,-0.48517737003058103,327,-0.4927649529234712,6.26299694189602,-6.27217125382263,1993,8651370,Duck
LLS,24,-0.53425,24,-0.5890780423413814,6.125,-6.1304347826087,1993,8651370,Duck
LLA,1,-0.886,1,-0.6964857579457167,6,-6,1993,8651370,Duck
LOT,1,-1.054,NA,NA,NA,NA,1993,8651370,Duck
HOT,1,1.052,NA,NA,NA,NA,1994,8651370,Duck
HHS,23,0.6426086956521739,23,0.6534559148152139,6.30434782608696,-6.30434782608696,1994,8651370,Duck
HHA,1,0.604,1,0.8992017196464869,6,-7,1994,8651370,Duck
HH,329,0.525048632218845,329,0.5188496179232286,6.3677811550152,-6.46504559270517,1994,8651370,Duck
LH,353,0.3544617563739376,353,0.3487119343160045,5.94886363636364,-6.07386363636364,1994,8651370,Duck
MSL,8760,-0.0412301369862999,8760,-0.04777767656861209,NA,NA,1994,8651370,Duck
HL,353,-0.5122379603399434,353,-0.5190137669684779,6.24645892351275,-6.02549575070821,1994,8651370,Duck
LL,333,-0.5514114114114114,333,-0.5577456624969349,6.28228228228228,-6.2942942942943,1994,8651370,Duck
LLA,1,-0.694,1,-0.8478831338172141,7,-6,1994,8651370,Duck
LLS,18,-0.6993888888888888,18,-0.6807400616580426,6.27777777777778,-6.16666666666667,1994,8651370,Duck
LOT,1,-1.103,NA,NA,NA,NA,1994,8651370,Duck
HOT,1,1.174,NA,NA,NA,NA,1995,8651370,Duck
HHA,1,0.787,1,0.9175693877339964,6,-7,1995,8651370,Duck
HHS,23,0.7166521739130435,23,0.7260326080056252,6.34782608695652,-6.34782608695652,1995,8651370,Duck
HH,329,0.5488054711246201,329,0.5599920810225306,6.35866261398176,-6.43161094224924,1995,8651370,Duck
LH,352,0.3967159090909091,352,0.4055945886936159,5.96022727272727,-6.0997150997151,1995,8651370,Duck
MSL,8760,-0.01120159817351478,8760,-0.00349459932532359,NA,NA,1995,8651370,Duck
HL,353,-0.4867677053824363,353,-0.4800226150422376,6.26912181303116,-6.05382436260623,1995,8651370,Duck
LL,330,-0.5277242424242424,330,-0.5173195627234315,6.2644376899696,-6.27878787878788,1995,8651370,Duck
LLA,1,-0.53,1,-0.766920394804725,6,-6,1995,8651370,Duck
LLS,21,-0.6351904761904762,21,-0.6213997624077716,6.19047619047619,-6.04761904761905,1995,8651370,Duck
LOT,1,-0.999,NA,NA,NA,NA,1995,8651370,Duck
HOT,1,1.216,NA,NA,NA,NA,1996,8651370,Duck
HHA,1,0.844,1,0.9187790708512787,6,-6,1996,8651370,Duck
HHS,22,0.7296818181818182,22,0.7266322174272474,6.31818181818182,-6.54545454545455,1996,8651370,Duck
HH,331,0.5924138972809667,331,0.5936075717752809,6.37764350453172,-6.39577039274924,1996,8651370,Duck
LH,353,0.43777903682719543,353,0.437461941698069,5.92917847025496,-6.13031161473088,1996,8651370,Duck
MSL,8784,0.02664515027322429,8784,0.02586882488173714,NA,NA,1996,8651370,Duck
HL,354,-0.4464322033898305,354,-0.44869334262777,6.26271186440678,-6.02824858757062,1996,8651370,Duck
LL,332,-0.48824698795180727,332,-0.49059072754262995,6.2809667673716,-6.2809667673716,1996,8651370,Duck
LLS,21,-0.6415714285714286,21,-0.6110686929114171,6.14285714285714,-6.19047619047619,1996,8651370,Duck
LLA,1,-0.904,1,-0.8056128875774361,6,-6,1996,8651370,Duck
LOT,1,-1.16,NA,NA,NA,NA,1996,8651370,Duck
HOT,1,1.369,NA,NA,NA,NA,1997,8651370,Duck
HHA,1,1.116,1,0.9667720274728816,7,-6,1997,8651370,Duck
HHS,22,0.7742727272727272,22,0.7597226263944675,6.31818181818182,-6.54545454545455,1997,8651370,Duck
HH,330,0.5996090909090909,330,0.5924070956806846,6.33738601823708,-6.43333333333333,1997,8651370,Duck
LH,352,0.4658465909090909,352,0.4539732589874396,5.93465909090909,-6.13068181818182,1997,8651370,Duck
MSL,8760,0.04600627853881273,8760,0.03521319959430852,NA,NA,1997,8651370,Duck
LLA,1,-0.285,1,-0.8183357296976881,6,-6,1997,8651370,Duck
HL,353,-0.4333937677053824,353,-0.4444985762621999,6.24079320113314,-6.08781869688385,1997,8651370,Duck
LL,327,-0.4717370030581039,327,-0.481451752717693,6.3302752293578,-6.19571865443425,1997,8651370,Duck
LLS,24,-0.5906666666666667,24,-0.5848886666001482,6.33333333333333,-6.04347826086957,1997,8651370,Duck
LOT,1,-1.123,NA,NA,NA,NA,1997,8651370,Duck
HOT,1,1.262,NA,NA,NA,NA,1998,8651370,Duck
HHS,21,0.8095238095238095,21,0.7724671567816727,6.23809523809524,-6.38095238095238,1998,8651370,Duck
HHA,1,0.779,1,0.8954892707835571,6,-7,1998,8651370,Duck
HH,331,0.6393262839879154,331,0.6342667102394193,6.30513595166163,-6.45015105740181,1998,8651370,Duck
LH,353,0.489328611898017,353,0.4822052146735771,5.94034090909091,-6.15340909090909,1998,8651370,Duck
MSL,8760,0.0795074200913242,8760,0.07034143159256037,NA,NA,1998,8651370,Duck
HL,353,-0.3921699716713881,353,-0.4043396336071193,6.30028328611898,-6.04815864022663,1998,8651370,Duck
LL,329,-0.43357142857142855,329,-0.4460865987958147,6.30091185410334,-6.20060790273556,1998,8651370,Duck
LLA,1,-0.51,1,-0.7451014719737858,6,-7,1998,8651370,Duck
LLS,22,-0.6247272727272727,22,-0.5773853328625173,6.31818181818182,-6.04545454545455,1998,8651370,Duck
LOT,1,-1.265,NA,NA,NA,NA,1998,8651370,Duck
HOT,1,1.548,NA,NA,NA,NA,1999,8651370,Duck
HHA,1,1.196,1,0.9448461030033544,6,-7,1999,8651370,Duck
HHS,19,0.7317894736842105,19,0.7569996235080069,6.42105263157895,-6.36842105263158,1999,8651370,Duck
MSL,8505,0.04340658436213986,8760,0.03449044607225149,NA,NA,1999,8651370,Duck
LLA,1,-0.726,1,-0.7868162019831358,6,-6,1999,8651370,Duck
LOT,1,-0.961,NA,NA,NA,NA,1999,8651370,Duck
HOT,1,1.423,NA,NA,NA,NA,2000,8651370,Duck
HHA,1,0.817,1,0.8647060115084272,6,-7,2000,8651370,Duck
MSL,8508,8.68006582040401e-4,8784,-0.00571775692571515,NA,NA,2000,8651370,Duck
LLA,1,-0.512,1,-0.8586375067126822,6,-6,2000,8651370,Duck
LOT,1,-1.037,NA,NA,NA,NA,2000,8651370,Duck
HOT,1,1.278,NA,NA,NA,NA,2001,8651370,Duck
HHS,23,0.7893043478260869,23,0.7262164564103649,6.26086956521739,-6.43478260869565,2001,8651370,Duck
HHA,1,0.739,1,0.897675555874163,7,-6,2001,8651370,Duck
HH,329,0.5798206686930091,329,0.5730450792924062,6.3434650455927,-6.46504559270517,2001,8651370,Duck
LH,352,0.41437784090909086,352,0.4015564168638437,5.97150997150997,-6.06818181818182,2001,8651370,Duck
MSL,8760,0.02507465753424658,8760,0.0118658219061545,NA,NA,2001,8651370,Duck
HL,353,-0.4398810198300283,353,-0.4518108793505578,6.23796033994334,-6.10795454545454,2001,8651370,Duck
LL,329,-0.4749756838905775,329,-0.4901373984520274,6.30091185410334,-6.20668693009119,2001,8651370,Duck
LLS,22,-0.6013636363636363,22,-0.6102676828542396,6.13636363636364,-6.18181818181818,2001,8651370,Duck
LLA,1,-0.996,1,-0.8246229687306897,7,-6,2001,8651370,Duck
LOT,1,-1.064,NA,NA,NA,NA,2001,8651370,Duck
HOT,1,1.146,NA,NA,NA,NA,2002,8651370,Duck
HHA,1,1.137,1,0.9738182936613772,6,-7,2002,8651370,Duck
HHS,24,0.7041666666666667,24,0.6967858195699058,6.33333333333333,-6.375,2002,8651370,Duck
HH,328,0.5702256097560976,328,0.5775453766508264,6.38719512195122,-6.48475609756098,2002,8651370,Duck
LH,353,0.3875949008498584,353,0.3849166261502219,5.91477272727273,-6.06534090909091,2002,8651370,Duck
MSL,8760,0.01027694063926932,8760,0.0115775604200973,NA,NA,2002,8651370,Duck
HL,353,-0.4440708215297451,353,-0.4428292195590826,6.24079320113314,-6.06515580736544,2002,8651370,Duck
LL,328,-0.4914969512195122,328,-0.4895919120309811,6.30487804878049,-6.24390243902439,2002,8651370,Duck
LLS,23,-0.5979130434782609,23,-0.6023972369245687,6.26086956521739,-6.08695652173913,2002,8651370,Duck
LLA,1,-0.848,1,-0.8165120868740444,7,-6,2002,8651370,Duck
LOT,1,-1.208,NA,NA,NA,NA,2002,8651370,Duck
HOT,1,1.828,NA,NA,NA,NA,2003,8651370,Duck
HHA,1,0.902,1,1.0196215472629149,6,-7,2003,8651370,Duck
HHS,24,0.804,24,0.7622666903510181,6.375,-6.375,2003,8651370,Duck
HH,328,0.5950121951219512,328,0.5969439148910707,6.42987804878049,-6.45426829268293,2003,8651370,Duck
LH,352,0.4083948863636363,352,0.4038971742072691,5.94602272727273,-6.01994301994302,2003,8651370,Duck
MSL,8760,0.04230091324200921,8760,0.03608683098636058,NA,NA,2003,8651370,Duck
HL,353,-0.4138385269121813,353,-0.41900812914493935,6.22096317280453,-6.08215297450425,2003,8651370,Duck
LL,336,-0.44651488095238095,336,-0.4576840194920036,6.25074626865672,-6.29166666666667,2003,8651370,Duck
LLS,15,-0.6201333333333333,15,-0.5865701410748659,6.26666666666667,-6.26666666666667,2003,8651370,Duck
LLA,1,-0.741,1,-0.7285346398409618,6,-6,2003,8651370,Duck
LOT,1,-1.116,NA,NA,NA,NA,2003,8651370,Duck
HOT,1,1.376,NA,NA,NA,NA,2004,8651370,Duck
HHA,1,1.139,1,0.9544752463452616,6,-7,2004,8651370,Duck
HHS,21,0.6947619047619048,21,0.7459039434179651,6.28571428571429,-6.52380952380952,2004,8651370,Duck
HH,332,0.5956385542168675,332,0.5868839064996291,6.42469879518072,-6.49698795180723,2004,8651370,Duck
LH,353,0.38640793201133145,353,0.3802132660141331,5.90368271954674,-6.01983002832861,2004,8651370,Duck
MSL,8784,0.03197438524590153,8784,0.02545840772212767,NA,NA,2004,8651370,Duck
HL,354,-0.41458757062146895,354,-0.42003885744936864,6.21468926553672,-6.05367231638418,2004,8651370,Duck
LL,329,-0.4540759878419453,329,-0.4634708719884132,6.3140243902439,-6.26829268292683,2004,8651370,Duck
LLS,24,-0.5912916666666667,24,-0.5619455347679183,6.20833333333333,-6.25,2004,8651370,Duck
LLA,1,-0.675,1,-0.7205849345766875,6,-6,2004,8651370,Duck
LOT,1,-0.951,NA,NA,NA,NA,2004,8651370,Duck
HOT,1,1.268,NA,NA,NA,NA,2005,8651370,Duck
HHA,1,0.854,1,0.9379322663655112,6,-7,2005,8651370,Duck
HHS,22,0.7909090909090909,22,0.8040159319439437,6.5,-6.36363636363636,2005,8651370,Duck
HH,330,0.6420606060606061,330,0.6398313518546795,6.43030303030303,-6.48484848484848,2005,8651370,Duck
LH,352,0.45207102272727273,352,0.4486852867220102,5.88034188034188,-6.04829545454545,2005,8651370,Duck
MSL,8760,0.09391655251141552,8760,0.08979271822590296,NA,NA,2005,8651370,Duck
HL,353,-0.35322946175637393,353,-0.354587279076192,6.25212464589235,-6.02272727272727,2005,8651370,Duck
LL,330,-0.3814848484848485,330,-0.3916437208738701,6.28787878787879,-6.28787878787879,2005,8651370,Duck
LLS,21,-0.5004285714285714,21,-0.4910928900117916,6.0952380952381,-6.33333333333333,2005,8651370,Duck
LLA,1,-0.722,1,-0.6494465434360985,6,-7,2005,8651370,Duck
LOT,1,-1.102,NA,NA,NA,NA,2005,8651370,Duck
HOT,1,1.663,NA,NA,NA,NA,2006,8651370,Duck
HHA,1,1.28,1,1.048869940992786,7,-6,2006,8651370,Duck
HHS,22,0.7887272727272727,22,0.7623301554723929,6.40909090909091,-6.40909090909091,2006,8651370,Duck
HH,330,0.610930303030303,330,0.6029023137660541,6.41515151515152,-6.48181818181818,2006,8651370,Duck
LH,353,0.4068413597733711,353,0.39546788051741943,5.91477272727273,-6.03409090909091,2006,8651370,Duck
MSL,8760,0.05309303652968032,8760,0.04216828311521688,NA,NA,2006,8651370,Duck
HL,353,-0.3873229461756374,353,-0.39987906563105585,6.20963172804533,-6.05665722379603,2006,8651370,Duck
LL,329,-0.4413677811550152,329,-0.44931402079680305,6.31914893617021,-6.26747720364742,2006,8651370,Duck
LLS,22,-0.518,22,-0.5436802089183155,6.04545454545455,-6.36363636363636,2006,8651370,Duck
LLA,1,-0.547,1,-0.7630037577935551,6,-7,2006,8651370,Duck
LOT,1,-0.936,NA,NA,NA,NA,2006,8651370,Duck
HOT,1,1.291,NA,NA,NA,NA,2007,8651370,Duck
HHA,1,1.016,1,1.0104461903421442,7,-6,2007,8651370,Duck
HHS,22,0.7623636363636364,22,0.7405667046078784,6.45454545454545,-6.45454545454545,2007,8651370,Duck
HH,330,0.5726181818181818,330,0.5714283530424874,6.41515151515152,-6.49393939393939,2007,8651370,Duck
LH,352,0.38085795454545457,352,0.3754114116804996,5.88068181818182,-6.04843304843305,2007,8651370,Duck
MSL,8760,0.02180319634703184,8760,0.01686632073969106,NA,NA,2007,8651370,Duck
HL,353,-0.4218130311614731,353,-0.426066239506578,6.26345609065156,-6.0084985835694,2007,8651370,Duck
LL,329,-0.4697386018237082,329,-0.4749599321077472,6.28963414634146,-6.29179331306991,2007,8651370,Duck
LLS,22,-0.5522727272727272,22,-0.5759856775471744,6.09090909090909,-6.31818181818182,2007,8651370,Duck
LLA,1,-0.705,1,-0.7919810231482444,6,-6,2007,8651370,Duck
LOT,1,-1.252,NA,NA,NA,NA,2007,8651370,Duck
HOT,1,1.308,NA,NA,NA,NA,2008,8651370,Duck
HHA,1,0.918,1,0.9508193185280092,7,-7,2008,8651370,Duck
HHS,17,0.7857058823529411,17,0.777833178087563,6.35294117647059,-6.35294117647059,2008,8651370,Duck
HH,336,0.5975982142857144,336,0.5954517123452802,6.42261904761905,-6.48214285714286,2008,8651370,Duck
LH,353,0.3966232294617564,353,0.3903410169796456,5.88668555240793,-6.05382436260623,2008,8651370,Duck
MSL,8784,0.04232103825136625,8784,0.03609130510800296,NA,NA,2008,8651370,Duck
HL,354,-0.395545197740113,354,-0.4042623891650428,6.29378531073446,-6.01694915254237,2008,8651370,Duck
LL,329,-0.45091185410334345,329,-0.45283747960353293,6.2469512195122,-6.29878048780488,2008,8651370,Duck
LLS,24,-0.517,24,-0.5755586941622303,6.125,-6.20833333333333,2008,8651370,Duck
LLA,1,-0.646,1,-0.7548503833911248,6,-6,2008,8651370,Duck
LOT,1,-1.117,NA,NA,NA,NA,2008,8651370,Duck
HOT,1,1.489,NA,NA,NA,NA,2009,8651370,Duck
HHA,1,1.324,1,0.9915465371630252,6,-6,2009,8651370,Duck
HHS,18,0.7494999999999999,18,0.7957624245524566,6.38888888888889,-6.5,2009,8651370,Duck
HH,334,0.6682814371257485,334,0.6603077548192519,6.38622754491018,-6.51497005988024,2009,8651370,Duck
LH,352,0.48084943181818185,352,0.46823198329364646,5.88319088319088,-6.05965909090909,2009,8651370,Duck
MSL,8760,0.11015502283104989,8760,0.09937712584016171,NA,NA,2009,8651370,Duck
HL,353,-0.3405467422096317,353,-0.3513066299915896,6.27762039660057,-6.04545454545454,2009,8651370,Duck
LL,329,-0.37883282674772034,329,-0.392689220599406,6.30395136778116,-6.22492401215805,2009,8651370,Duck
LLS,22,-0.5091818181818182,22,-0.505748241001207,6.18181818181818,-6.18181818181818,2009,8651370,Duck
LLA,1,-0.838,1,-0.7859055639267197,6,-7,2009,8651370,Duck
LOT,1,-1.045,NA,NA,NA,NA,2009,8651370,Duck
HOT,1,1.3,NA,NA,NA,NA,2010,8651370,Duck
HHA,1,0.986,1,1.0406882970090845,6,-7,2010,8651370,Duck
HHS,24,0.8578333333333333,24,0.8271022426778868,6.29166666666667,-6.375,2010,8651370,Duck
HH,328,0.6842225609756097,328,0.6876883736086992,6.38109756097561,-6.45121951219512,2010,8651370,Duck
LH,353,0.494356940509915,353,0.49302411997888024,5.90340909090909,-6.11647727272727,2010,8651370,Duck
MSL,8760,0.12494988584474884,8760,0.12328521324702948,NA,NA,2010,8651370,Duck
HL,353,-0.33108498583569407,353,-0.3302596474032941,6.27762039660057,-6.02832861189802,2010,8651370,Duck
LL,328,-0.36928353658536583,328,-0.37490613015978097,6.29573170731707,-6.24390243902439,2010,8651370,Duck
LLS,23,-0.49330434782608695,23,-0.47172178200479137,6.17391304347826,-6.34782608695652,2010,8651370,Duck
LLA,1,-0.515,1,-0.5633361219797413,6,-6,2010,8651370,Duck
LOT,1,-0.793,NA,NA,NA,NA,2010,8651370,Duck
HOT,1,1.312,NA,NA,NA,NA,2011,8651370,Duck
HHA,1,0.812,1,1.052058897212523,6,-7,2011,8651370,Duck
HHS,23,0.7783478260869565,23,0.7887434961483291,6.26086956521739,-6.39130434782609,2011,8651370,Duck
HH,329,0.6415927051671733,329,0.6402613210601052,6.40425531914894,-6.46200607902736,2011,8651370,Duck
LH,352,0.46803693181818184,352,0.4685285432207869,5.88920454545455,-6.09659090909091,2011,8651370,Duck
MSL,8760,0.08071826484018259,8760,0.07994534674415171,NA,NA,2011,8651370,Duck
HL,353,-0.37774220963172805,353,-0.3806768029006695,6.28611898016997,-6.02266288951841,2011,8651370,Duck
LL,329,-0.42739209726443766,329,-0.4255874740853052,6.27743902439024,-6.27134146341463,2011,8651370,Duck
LLS,23,-0.4971304347826087,23,-0.523390197401273,6.17391304347826,-6.1304347826087,2011,8651370,Duck
LLA,1,-0.907,1,-0.7338445239499555,6,-6,2011,8651370,Duck
LOT,1,-0.907,NA,NA,NA,NA,2011,8651370,Duck
HOT,1,1.497,NA,NA,NA,NA,2012,8651370,Duck
HHA,1,1.201,1,1.0629215207397018,6,-7,2012,8651370,Duck
MSL,7771,0.09875215544974898,8784,0.08802335367008504,NA,NA,2012,8651370,Duck
LLA,1,-0.686,1,-0.7074097744271834,6,-6,2012,8651370,Duck
LOT,1,-0.966,NA,NA,NA,NA,2012,8651370,Duck
HOT,1,1.327,NA,NA,NA,NA,2013,8651370,Duck
HHA,1,0.892,1,0.9583468053111368,7,-6,2013,8651370,Duck
