psmsl_id,noaa_id,noaa_name
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
112,8720030,Fernandina Beach
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
2326,8720218,Mayport (Bar Pilots Dock)
316,8720220,Mayport (Ferry Depot)
316,8720220,Mayport (Ferry Depot)
