time,leaf.temp,leaf.par,leaf.vpd,leaf.atm_press,leaf.ca_conc,leaf.wind,A,cc,ci,rd,lim,ri,rs,rb
2005-01-03 23:00:00, 1.211999e+01,      0.0000,  0.09201066,   101325.00,    384.2790,  2.07300000,-0.523734668,   38.937070,   38.937070, 0.523734668,           0,           0, 7.353860e+03,           0
2005-01-03 23:30:00, 1.227999e+01,      0.0000,  0.08154145,   101325.00,    380.9810,  2.22199999,-0.534026217,   38.602898,   38.602898, 0.534026217,           0,           0,-4.313464e+03,           0
2005-01-04 00:00:00, 1.252999e+01,      0.0000,  0.07562224,   101325.00,    379.5840,  2.08999994,-0.550452219,   38.461349,   38.461349, 0.550452219,           0,           0,-1.558698e+03,           0
2005-01-04 00:30:00, 1.273000e+01,      0.0000,  0.08104256,   101325.00,    379.3390,  2.09599999,-0.563900892,   38.436525,   38.436525, 0.563900892,           0,           0,-1.144139e+03,           0
2005-01-04 01:00:00, 1.283999e+01,      0.0000,  0.08311340,   101325.00,    379.5370,  1.94200000,-0.571413666,   38.456586,   38.456586, 0.571413666,           0,           0,-9.985321e+02,           0
2005-01-04 01:30:00, 1.282000e+01,      0.0000,  0.08152235,   101325.00,    379.7860,  1.57500001,-0.570042050,   38.481818,   38.481818, 0.570042050,           0,           0,-1.020927e+03,           0
2005-01-04 02:00:00, 1.277999e+01,      0.0000,  0.07835212,   101325.00,    379.9860,  1.67200004,-0.567305038,   38.502083,   38.502083, 0.567305038,           0,           0,-1.059119e+03,           0
2005-01-04 02:30:00, 1.277001e+01,      0.0000,  0.07682339,   101325.00,    380.4420,  2.05100004,-0.566624076,   38.548287,   38.548287, 0.566624076,           0,           0,-1.075861e+03,           0
2005-01-04 03:00:00, 1.280999e+01,      0.0000,  0.07406261,   101325.00,    380.9170,  1.68699998,-0.569356236,   38.596414,   38.596414, 0.569356236,           0,           0,-1.008404e+03,           0
2005-01-04 03:30:00, 1.283999e+01,      0.0000,  0.07124013,   101325.00,    381.1530,  1.44500001,-0.571413666,   38.620327,   38.620327, 0.571413666,           0,           0,-9.543838e+02,           0
2005-01-04 04:00:00, 1.301000e+01,      0.0000,  0.07503954,   101325.00,    381.2700,  1.55199997,-0.583192016,   38.632181,   38.632181, 0.583192016,           0,           0,-8.010632e+02,           0
2005-01-04 04:30:00, 1.320001e+01,      0.0000,  0.08205627,   101325.00,    381.5010,  1.50600005,-0.596594287,   38.655590,   38.655590, 0.596594287,           0,           0,-6.890029e+02,           0
2005-01-04 05:00:00, 1.319000e+01,      0.0000,  0.07744685,   101325.00,    382.1590,  1.39900006,-0.595881895,   38.722260,   38.722260, 0.595881895,           0,           0,-6.876309e+02,           0
2005-01-04 05:30:00, 1.304000e+01,      0.0000,  0.07067576,   101325.00,    383.2060,  0.92400000,-0.585291225,   38.828348,   38.828348, 0.585291225,           0,           0,-7.890693e+02,           0
2005-01-04 06:00:00, 1.277999e+01,      0.0000,  0.06504703,   101325.00,    385.0740,  0.98600002,-0.567305038,   39.017623,   39.017623, 0.567305038,           0,           0,-1.108208e+03,           0
2005-01-04 06:30:00, 1.254000e+01,      0.0000,  0.05966447,   101325.00,    402.1840,  0.94599998,-0.551118750,   40.751294,   40.751294, 0.551118750,           0,           0,-5.794288e+03,           0
2005-01-04 07:00:00, 1.214999e+01,      0.0000,  0.05957071,   101325.00,    424.3540,  2.14199988,-0.525651148,   42.997668,   42.997668, 0.525651148,           0,           0, 1.228517e+03,           0
2005-01-04 07:30:00, 1.027999e+01,      7.3400,  0.06889686,   101325.00,    418.7870,  2.18000006, 0.112863435,   40.905168,   40.905168, 0.417223501,           3,           0, 8.353228e+01,           0
2005-01-04 08:00:00, 8.999994e+00,     14.6700,  0.05631554,   101325.00,    408.9910,  2.83299995, 0.691421511,   36.446932,   36.446932, 0.354971753,           3,           0, 4.455292e+01,           0
2005-01-04 08:30:00, 7.999994e+00,     24.6900,  0.04939605,   101325.00,    408.4450,  2.19100000, 1.431514120,   34.918000,   34.918000, 0.312344861,           3,           0, 2.786871e+01,           0
2005-01-04 09:00:00, 7.709985e+00,     33.0100,  0.04316364,   101325.00,    405.8570,  2.21399989, 2.000319014,   34.162685,   34.162685, 0.300891277,           3,           0, 2.146455e+01,           0
2005-01-04 09:30:00, 7.580011e+00,     52.7000,  0.03965128,   101325.00,    399.9650,  1.88499997, 3.237882160,   33.058010,   33.058010, 0.295884557,           3,           0, 1.422763e+01,           0
2005-01-04 10:00:00, 7.499994e+00,     91.2000,  0.04151014,   101325.00,    398.3500,  2.15199992, 5.227931654,   32.480776,   32.480776, 0.292840517,           3,           0, 9.299767e+00,           0
2005-01-04 10:30:00, 7.550012e+00,    119.2000,  0.05623095,   101325.00,    393.2250,  2.16300003, 6.239531414,   31.827870,   31.827870, 0.294739932,           3,           0, 7.924107e+00,           0
2005-01-04 11:00:00, 7.570001e+00,    158.6000,  0.07299175,   101325.00,    390.8940,  1.94000004, 7.135501762,   31.426922,   31.426922, 0.295502173,           3,           0, 7.071543e+00,           0
2005-01-04 11:30:00, 7.760004e+00,    173.2000,  0.09613033,   101325.00,    391.2210,  1.94599998, 7.442316234,   31.253041,   31.253041, 0.302838717,           3,           0, 6.951588e+00,           0
2005-01-04 12:00:00, 7.800012e+00,    183.2000,  0.10592690,   101325.00,    391.8160,  1.91999997, 7.594861626,   31.211301,   31.211301, 0.304404771,           3,           0, 6.894826e+00,           0
2005-01-04 12:30:00, 7.760004e+00,    178.6000,  0.11408878,   101325.00,    392.4570,  1.80400004, 7.514588155,   31.198676,   31.198676, 0.302838717,           3,           0, 7.032156e+00,           0
2005-01-04 13:00:00, 7.689996e+00,    169.1000,  0.11354413,   101325.00,    392.5200,  1.63800002, 7.347841571,   31.217442,   31.217442, 0.300116243,           3,           0, 7.181345e+00,           0
2005-01-04 13:30:00, 7.879999e+00,    149.1000,  0.12248316,   101325.00,    394.3920,  1.30099996, 7.076566243,   31.330196,   31.330196, 0.307558034,           3,           0, 7.523688e+00,           0
2005-01-04 14:00:00, 7.890009e+00,     77.7000,  0.11936946,   101325.00,    394.9370,  1.31899999, 4.593238523,   31.737578,   31.737578, 0.307954750,           3,           0, 1.111844e+01,           0
2005-01-04 14:30:00, 7.830011e+00,    108.6000,  0.11038996,   101325.00,    394.7800,  1.34500000, 5.932160369,   31.580872,   31.580872, 0.305583895,           3,           0, 8.755352e+00,           0
2005-01-04 15:00:00, 7.830011e+00,     66.8300,  0.11463574,   101325.00,    398.3840,  0.97200001, 4.028685225,   32.183922,   32.183922, 0.305583895,           3,           0, 1.252788e+01,           0
2005-01-04 15:30:00, 7.779993e+00,     22.3700,  0.10683993,   101325.00,    396.3340,  0.65500001, 1.275863891,   33.774749,   33.774749, 0.303620218,           3,           0, 3.086299e+01,           0
2005-01-04 16:00:00, 7.689996e+00,     18.9600,  0.10092807,   101325.00,    394.1470,  0.55799998, 1.046707278,   34.000056,   34.000056, 0.300116243,           3,           0, 3.498623e+01,           0
2005-01-04 16:30:00, 7.640009e+00,      0.0000,  0.10687008,   101325.00,    395.0550,  0.97600000,-0.298186102,   40.028947,   40.028947, 0.298186102,           0,           0, 2.103748e+02,           0
2005-01-04 17:00:00, 7.439996e+00,      0.0000,  0.09714875,   101325.00,    396.2790,  1.32199997,-0.290577033,   40.152970,   40.152970, 0.290577033,           0,           0, 2.058617e+02,           0
2005-01-04 17:30:00, 7.129999e+00,      0.0000,  0.08397522,   101325.00,    396.1500,  1.03400000,-0.279137010,   40.139898,   40.139898, 0.279137010,           0,           0, 2.000639e+02,           0
2005-01-04 18:00:00, 6.536005e+00,      0.0000,  0.07866712,   101325.00,    396.7730,  0.46800000,-0.258371612,   40.203023,   40.203023, 0.258371612,           0,           0, 1.863019e+02,           0
2005-01-04 18:30:00, 6.076013e+00,      0.0000,  0.05174325,   101325.00,    396.8920,  0.84300001,-0.243285271,   40.215081,   40.215081, 0.243285271,           0,           0, 1.812931e+02,           0
2005-01-04 19:00:00, 6.028009e+00,      0.0000,  0.04407006,   101325.00,    397.3420,  0.39200000,-0.241758975,   40.260678,   40.260678, 0.241758975,           0,           0, 1.814422e+02,           0
2005-01-04 19:30:00, 5.713007e+00,      0.0000,  0.04311686,   101325.00,    397.3420,  0.50899999,-0.231962399,   40.260678,   40.260678, 0.231962399,           0,           0, 1.756458e+02,           0
2005-01-04 20:00:00, 5.501001e+00,      0.0000,  0.03886985,   101325.00,    396.2490,  0.63000002,-0.225578567,   40.149930,   40.149930, 0.225578567,           0,           0, 1.729325e+02,           0
2005-01-04 20:30:00, 5.778009e+00,      0.0000,  0.03409672,   101325.00,    394.6640,  0.23100000,-0.233953191,   39.989330,   39.989330, 0.233953191,           0,           0, 1.791820e+02,           0
2005-01-04 21:00:00, 5.873010e+00,      0.0000,  0.03432241,   101325.00,    395.8140,  0.43599999,-0.236891372,   40.105852,   40.105852, 0.236891372,           0,           0, 1.805569e+02,           0
2005-01-04 21:30:00, 5.963007e+00,      0.0000,  0.03267055,   101325.00,    401.9960,  0.57600001,-0.239706409,   40.732244,   40.732244, 0.239706409,           0,           0, 1.803234e+02,           0
2005-01-04 22:00:00, 5.894006e+00,      0.0000,  0.03344349,   101325.00,    403.3610,  0.54400000,-0.237545353,   40.870552,   40.870552, 0.237545353,           0,           0, 1.784042e+02,           0
2005-01-04 22:30:00, 5.783014e+00,      0.0000,  0.03318674,   101325.00,    403.3550,  0.46699998,-0.234107131,   40.869945,   40.869945, 0.234107131,           0,           0, 1.764044e+02,           0
2005-01-04 23:00:00, 5.684015e+00,      0.0000,  0.03479031,   101325.00,    413.6930,  0.59799998,-0.231079585,   41.917443,   41.917443, 0.231079585,           0,           0, 1.712243e+02,           0
2005-01-04 23:30:00, 5.670007e+00,      0.0000,  0.03750032,   101325.00,    411.8410,  0.35100001,-0.230654169,   41.729789,   41.729789, 0.230654169,           0,           0, 1.711656e+02,           0
2005-01-05 00:00:00, 5.734003e+00,      0.0000,  0.03766752,   101325.00,    416.1590,  0.47699999,-0.232603703,   42.167310,   42.167310, 0.232603703,           0,           0, 1.709209e+02,           0
2005-01-05 00:30:00, 5.743005e+00,      0.0000,  0.03861037,   101325.00,    420.6410,  0.43700000,-0.232879186,   42.621450,   42.621450, 0.232879186,           0,           0, 1.696554e+02,           0
2005-01-05 01:00:00, 5.721002e+00,      0.0000,  0.04130508,   101325.00,    417.1500,  0.50499999,-0.232206422,   42.267724,   42.267724, 0.232206422,           0,           0, 1.699282e+02,           0
2005-01-05 01:30:00, 5.744989e+00,      0.0000,  0.04137399,   101325.00,    418.1640,  0.68499998,-0.232939926,   42.370468,   42.370468, 0.232939926,           0,           0, 1.700146e+02,           0
2005-01-05 02:00:00, 5.809015e+00,      0.0000,  0.04340544,   101325.00,    417.7330,  0.57499998,-0.234908384,   42.326797,   42.326797, 0.234908384,           0,           0, 1.708970e+02,           0
2005-01-05 02:30:00, 5.853998e+00,      0.0000,  0.04632049,   101325.00,    411.6770,  0.35499999,-0.236300623,   41.713172,   41.713172, 0.236300623,           0,           0, 1.730450e+02,           0
2005-01-05 03:00:00, 5.921014e+00,      0.0000,  0.04746716,   101325.00,    412.2790,  0.46300000,-0.238389064,   41.774171,   41.774171, 0.238389064,           0,           0, 1.738454e+02,           0
2005-01-05 03:30:00, 5.933008e+00,      0.0000,  0.04564370,   101325.00,    412.5390,  0.34300001,-0.238764623,   41.800514,   41.800514, 0.238764623,           0,           0, 1.742385e+02,           0
2005-01-05 04:00:00, 5.929010e+00,      0.0000,  0.04097482,   101325.00,    411.2410,  0.77900001,-0.238639375,   41.668994,   41.668994, 0.238639375,           0,           0, 1.752672e+02,           0
2005-01-05 04:30:00, 5.972986e+00,      0.0000,  0.03736363,   101325.00,    410.1610,  0.74200002,-0.240020464,   41.559564,   41.559564, 0.240020464,           0,           0, 1.769531e+02,           0
2005-01-05 05:00:00, 5.994989e+00,      0.0000,  0.03554968,   101325.00,    415.0240,  1.08499998,-0.240714275,   42.052307,   42.052307, 0.240714275,           0,           0, 1.760328e+02,           0
2005-01-05 05:30:00, 5.981989e+00,      0.0000,  0.03364825,   101325.00,    414.0730,  1.37099996,-0.240304114,   41.955947,   41.955947, 0.240304114,           0,           0, 1.763910e+02,           0
2005-01-05 06:00:00, 5.825006e+00,      0.0000,  0.03328367,   101325.00,    406.8260,  1.89799996,-0.235402441,   41.221645,   41.221645, 0.235402441,           0,           0, 1.759948e+02,           0
2005-01-05 06:30:00, 5.605005e+00,      0.0000,  0.03368909,   101325.00,    402.8900,  1.80999998,-0.228689549,   40.822829,   40.822829, 0.228689549,           0,           0, 1.733543e+02,           0
2005-01-05 07:00:00, 5.370996e+00,      0.0000,  0.03583197,   101325.00,    403.4200,  1.67000003,-0.221745326,   40.876533,   40.876533, 0.221745326,           0,           0, 1.690564e+02,           0
2005-01-05 07:30:00, 5.198999e+00,      7.4400,  0.03540462,   101325.00,    402.4210,  1.79200001, 0.337760050,   37.402989,   37.402989, 0.216767269,           3,           0, 6.158623e+01,           0
2005-01-05 08:00:00, 5.046991e+00,     12.4500,  0.03415494,   101325.00,    396.8480,  1.97000001, 0.703046772,   35.293368,   35.293368, 0.212454785,           3,           0, 4.314216e+01,           0
2005-01-05 08:30:00, 4.764001e+00,     35.7600,  0.03520238,   101325.00,    395.8120,  2.49900006, 2.278795485,   33.100827,   33.100827, 0.204639064,           3,           0, 1.896074e+01,           0
2005-01-05 09:00:00, 4.304987e+00,     61.9700,  0.03741171,   101325.00,    399.5940,  2.05299996, 3.689536864,   32.845702,   32.845702, 0.192531144,           3,           0, 1.277805e+01,           0
2005-01-05 09:30:00, 4.260004e+00,     62.1100,  0.03563605,   101325.00,    402.3400,  1.95899996, 3.695472040,   33.090604,   33.090604, 0.191381378,           3,           0, 1.281317e+01,           0
2005-01-05 10:00:00, 4.175012e+00,     62.5900,  0.03542351,   101325.00,    392.0440,  2.61000010, 3.697192487,   32.218763,   32.218763, 0.189226524,           3,           0, 1.252124e+01,           0
2005-01-05 10:30:00, 3.564996e+00,     81.3000,  0.04813399,   101325.00,    392.1220,  3.01900004, 4.237321823,   31.973831,   31.973831, 0.174414777,           3,           0, 1.129322e+01,           0
2005-01-05 11:00:00, 3.251001e+00,     94.2000,  0.04321622,   101325.00,    396.4340,  2.12100003, 4.427294068,   32.333826,   32.333826, 0.167221691,           3,           0, 1.091580e+01,           0
2005-01-05 11:30:00, 3.360986e+00,     76.4000,  0.03966584,   101325.00,    394.2220,  2.31300011, 4.065939219,   32.259147,   32.259147, 0.169708960,           3,           0, 1.165920e+01,           0
2005-01-05 12:00:00, 3.348993e+00,    125.8000,  0.04118636,   101325.00,    392.1600,  2.95199997, 4.839459542,   31.926335,   31.926335, 0.169436056,           3,           0, 9.953535e+00,           0
2005-01-05 12:30:00, 3.253015e+00,     93.6000,  0.04399421,   101325.00,    389.8980,  2.17299990, 4.409114217,   31.782964,   31.782964, 0.167266931,           3,           0, 1.080497e+01,           0
2005-01-05 13:00:00, 3.209985e+00,     56.2500,  0.05001589,   101325.00,    389.9910,  1.87999996, 3.339367942,   31.994209,   31.994209, 0.166302936,           3,           0, 1.389348e+01,           0
2005-01-05 13:30:00, 2.948999e+00,    126.4000,  0.04683084,   101325.00,    389.8800,  2.69899995, 4.663427048,   31.698549,   31.698549, 0.160566983,           3,           0, 1.032498e+01,           0
2005-01-05 14:00:00, 2.852014e+00,    128.3010,  0.04125776,   101325.00,    389.5070,  2.47200011, 4.633977952,   31.724375,   31.724375, 0.158483236,           3,           0, 1.030591e+01,           0
